Combined_Key,Last_Update,Confirmed,Deaths
"Guadalupe, Texas, US",2022-04-11 04:21:02,38070,398
"Hale, Texas, US",2022-04-11 04:21:02,6558,245
"Hall, Texas, US",2022-04-11 04:21:02,1094,23
"Hamilton, Texas, US",2022-04-11 04:21:02,1960,32
"Hansford, Texas, US",2022-04-11 04:21:02,1920,29
"Hardeman, Texas, US",2022-04-11 04:21:02,555,19
"Hardin, Texas, US",2022-04-11 04:21:02,12024,250
"Harris, Texas, US",2022-04-11 04:21:02,1018762,10900
"Harrison, Texas, US",2022-04-11 04:21:02,13283,226
"Hartley, Texas, US",2022-04-11 04:21:02,1355,3
"Haskell, Texas, US",2022-04-11 04:21:02,895,39
"Hays, Texas, US",2022-04-11 04:21:02,60081,497
"Hemphill, Texas, US",2022-04-11 04:21:02,1235,7
"Henderson, Texas, US",2022-04-11 04:21:02,15380,424
"Hidalgo, Texas, US",2022-04-11 04:21:02,203741,3891
"Hill, Texas, US",2022-04-11 04:21:02,8915,192
"Hockley, Texas, US",2022-04-11 04:21:02,7704,161
"Hood, Texas, US",2022-04-11 04:21:02,13382,273
"Hopkins, Texas, US",2022-04-11 04:21:02,7206,178
"Houston, Texas, US",2022-04-11 04:21:02,4169,110
"Howard, Texas, US",2022-04-11 04:21:02,6787,184
"Hudspeth, Texas, US",2022-04-11 04:21:02,988,18
"Hunt, Texas, US",2022-04-11 04:21:02,15752,362
"Hutchinson, Texas, US",2022-04-11 04:21:02,6730,134
"Irion, Texas, US",2022-04-11 04:21:02,442,3
"Jack, Texas, US",2022-04-11 04:21:02,1507,28
"Jackson, Texas, US",2022-04-11 04:21:02,3253,59
"Jasper, Texas, US",2022-04-11 04:21:02,6077,187
"Jeff Davis, Texas, US",2022-04-11 04:21:02,223,9
"Jefferson, Texas, US",2022-04-11 04:21:02,46955,834
"Jim Hogg, Texas, US",2022-04-11 04:21:02,2615,22
"Jim Wells, Texas, US",2022-04-11 04:21:02,11247,207
"Johnson, Texas, US",2022-04-11 04:21:02,43241,733
"Jones, Texas, US",2022-04-11 04:21:02,4587,92
"Karnes, Texas, US",2022-04-11 04:21:02,5734,70
"Kaufman, Texas, US",2022-04-11 04:21:02,35372,536
"Kendall, Texas, US",2022-04-11 04:21:02,8172,118
"Kenedy, Texas, US",2022-04-11 04:21:02,83,2
"Kent, Texas, US",2022-04-11 04:21:02,208,4
"Kerr, Texas, US",2022-04-11 04:21:02,9645,182
"Kimble, Texas, US",2022-04-11 04:21:02,688,15
"King, Texas, US",2022-04-11 04:21:02,51,0
"Kinney, Texas, US",2022-04-11 04:21:02,740,10
"Kleberg, Texas, US",2022-04-11 04:21:02,7203,147
"Knox, Texas, US",2022-04-11 04:21:02,491,25
"La Salle, Texas, US",2022-04-11 04:21:02,2348,48
"Lamar, Texas, US",2022-04-11 04:21:02,9582,256
"Lamb, Texas, US",2022-04-11 04:21:02,4337,122
"Lampasas, Texas, US",2022-04-11 04:21:02,5524,90
"Lavaca, Texas, US",2022-04-11 04:21:02,4244,119
"Lee, Texas, US",2022-04-11 04:21:02,4243,60
"Leon, Texas, US",2022-04-11 04:21:02,3718,93
"Liberty, Texas, US",2022-04-11 04:21:02,18089,403
"Limestone, Texas, US",2022-04-11 04:21:02,5079,124
"Lipscomb, Texas, US",2022-04-11 04:21:02,720,15
"Live Oak, Texas, US",2022-04-11 04:21:02,2141,42
"Llano, Texas, US",2022-04-11 04:21:02,3900,97
"Loving, Texas, US",2022-04-11 04:21:02,184,1
"Lubbock, Texas, US",2022-04-11 04:21:02,93492,1318
"Lynn, Texas, US",2022-04-11 04:21:02,1546,38
"Madison, Texas, US",2022-04-11 04:21:02,3713,54
"Marion, Texas, US",2022-04-11 04:21:02,1681,59
"Martin, Texas, US",2022-04-11 04:21:02,1197,26
"Mason, Texas, US",2022-04-11 04:21:02,782,12
"Matagorda, Texas, US",2022-04-11 04:21:02,8329,175
"Maverick, Texas, US",2022-04-11 04:21:02,20808,463
"McCulloch, Texas, US",2022-04-11 04:21:02,1300,47
"McLennan, Texas, US",2022-04-11 04:21:02,58122,899
"McMullen, Texas, US",2022-04-11 04:21:02,168,9
"Medina, Texas, US",2022-04-11 04:21:02,10211,197
"Menard, Texas, US",2022-04-11 04:21:02,512,12
"Midland, Texas, US",2022-04-11 04:21:02,40366,495
"Milam, Texas, US",2022-04-11 04:21:02,4921,101
"Mills, Texas, US",2022-04-11 04:21:02,1475,36
"Mitchell, Texas, US",2022-04-11 04:21:02,1863,48
"Montague, Texas, US",2022-04-11 04:21:02,4660,127
"Montgomery, Texas, US",2022-04-11 04:21:02,139211,1287
"Moore, Texas, US",2022-04-11 04:21:02,5587,111
"Morris, Texas, US",2022-04-11 04:21:02,2511,72
"Motley, Texas, US",2022-04-11 04:21:02,286,13
"Nacogdoches, Texas, US",2022-04-11 04:21:02,12274,257
"Navarro, Texas, US",2022-04-11 04:21:02,12426,219
"Newton, Texas, US",2022-04-11 04:21:02,1365,61
"Nolan, Texas, US",2022-04-11 04:21:02,3061,99
"Nueces, Texas, US",2022-04-11 04:21:02,99610,1490
"Ochiltree, Texas, US",2022-04-11 04:21:02,2420,48
"Oldham, Texas, US",2022-04-11 04:21:02,562,6
"Orange, Texas, US",2022-04-11 04:21:02,14927,354
"Palo Pinto, Texas, US",2022-04-11 04:21:02,7027,154
"Panola, Texas, US",2022-04-11 04:21:02,4584,129
"Parker, Texas, US",2022-04-11 04:21:02,34371,448
"Parmer, Texas, US",2022-04-11 04:21:02,2360,52
"Pecos, Texas, US",2022-04-11 04:21:02,2738,71
"Polk, Texas, US",2022-04-11 04:21:02,7823,247
"Potter, Texas, US",2022-04-11 04:21:02,35683,714
"Presidio, Texas, US",2022-04-11 04:21:02,977,37
"Rains, Texas, US",2022-04-11 04:21:02,1834,59
"Randall, Texas, US",2022-04-11 04:21:02,27260,489
"Reagan, Texas, US",2022-04-11 04:21:02,856,14
"Real, Texas, US",2022-04-11 04:21:02,810,25
"Red River, Texas, US",2022-04-11 04:21:02,2294,66
"Reeves, Texas, US",2022-04-11 04:21:02,4617,74
"Refugio, Texas, US",2022-04-11 04:21:02,1765,36
"Roberts, Texas, US",2022-04-11 04:21:02,174,2
"Robertson, Texas, US",2022-04-11 04:21:02,4529,77
"Rockwall, Texas, US",2022-04-11 04:21:02,26548,265
"Runnels, Texas, US",2022-04-11 04:21:02,2293,66
"Rusk, Texas, US",2022-04-11 04:21:02,10784,232
"Sabine, Texas, US",2022-04-11 04:21:02,1242,88
"San Augustine, Texas, US",2022-04-11 04:21:02,1065,44
"San Jacinto, Texas, US",2022-04-11 04:21:02,5531,100
"San Patricio, Texas, US",2022-04-11 04:21:02,11046,339
"San Saba, Texas, US",2022-04-11 04:21:02,1238,35
"Schleicher, Texas, US",2022-04-11 04:21:02,525,9
"Scurry, Texas, US",2022-04-11 04:21:02,4968,103
"Shackelford, Texas, US",2022-04-11 04:21:02,676,12
"Shelby, Texas, US",2022-04-11 04:21:02,4460,134
"Sherman, Texas, US",2022-04-11 04:21:02,498,16
"Smith, Texas, US",2022-04-11 04:21:02,45409,964
"Somervell, Texas, US",2022-04-11 04:21:02,2110,36
"Starr, Texas, US",2022-04-11 04:21:02,19854,364
"Stephens, Texas, US",2022-04-11 04:21:02,1836,45
"Sterling, Texas, US",2022-04-11 04:21:02,245,6
"Stonewall, Texas, US",2022-04-11 04:21:02,356,7
"Sutton, Texas, US",2022-04-11 04:21:02,846,12
"Swisher, Texas, US",2022-04-11 04:21:02,2275,34
"Tarrant, Texas, US",2022-04-11 04:21:02,565430,5897
"Taylor, Texas, US",2022-04-11 04:21:02,30791,719
"Terrell, Texas, US",2022-04-11 04:21:02,121,3
"Terry, Texas, US",2022-04-11 04:21:02,2783,84
"Throckmorton, Texas, US",2022-04-11 04:21:02,269,8
"Titus, Texas, US",2022-04-11 04:21:02,8587,128
"Tom Green, Texas, US",2022-04-11 04:21:02,30627,462
"Travis, Texas, US",2022-04-11 04:21:02,239713,1721
"Trinity, Texas, US",2022-04-11 04:21:02,2537,72
"Tyler, Texas, US",2022-04-11 04:21:02,3387,86
"Unassigned, Texas, US",2022-04-11 04:21:02,75162,25
"Upshur, Texas, US",2022-04-11 04:21:02,7803,182
"Upton, Texas, US",2022-04-11 04:21:02,830,18
"Uvalde, Texas, US",2022-04-11 04:21:02,10574,143
"Val Verde, Texas, US",2022-04-11 04:21:02,14313,299
"Van Zandt, Texas, US",2022-04-11 04:21:02,10360,280
"Victoria, Texas, US",2022-04-11 04:21:02,18619,410
"Walker, Texas, US",2022-04-11 04:21:02,18436,212
"Waller, Texas, US",2022-04-11 04:21:02,9573,107
"Ward, Texas, US",2022-04-11 04:21:02,2821,43
"Washington, Texas, US",2022-04-11 04:21:02,9202,147
"Webb, Texas, US",2022-04-11 04:21:02,93250,1031
"Wharton, Texas, US",2022-04-11 04:21:02,9109,211
"Wheeler, Texas, US",2022-04-11 04:21:02,1178,23
"Wichita, Texas, US",2022-04-11 04:21:02,30760,674
"Wilbarger, Texas, US",2022-04-11 04:21:02,3455,87
"Willacy, Texas, US",2022-04-11 04:21:02,6973,130
"Williamson, Texas, US",2022-04-11 04:21:02,133132,893
"Wilson, Texas, US",2022-04-11 04:21:02,10952,157
"Winkler, Texas, US",2022-04-11 04:21:02,1840,34
"Wise, Texas, US",2022-04-11 04:21:02,16937,271
"Wood, Texas, US",2022-04-11 04:21:02,8001,288
"Yoakum, Texas, US",2022-04-11 04:21:02,1274,41
"Young, Texas, US",2022-04-11 04:21:02,3913,93
"Zapata, Texas, US",2022-04-11 04:21:02,3674,55
"Zavala, Texas, US",2022-04-11 04:21:02,4043,68
"Bear River, Utah, US",2022-04-11 04:21:02,51521,246
"Central Utah, Utah, US",2022-04-11 04:21:02,20691,167
"Davis, Utah, US",2022-04-11 04:21:02,100093,402
"Salt Lake, Utah, US",2022-04-11 04:21:02,341630,1625
"San Juan, Utah, US",2022-04-11 04:21:02,3979,48
"Southeast Utah, Utah, US",2022-04-11 04:21:02,10043,81
"Southwest Utah, Utah, US",2022-04-11 04:21:02,63452,648
"Summit, Utah, US",2022-04-11 04:21:02,13506,25
"Tooele, Utah, US",2022-04-11 04:21:02,21379,102
"TriCounty, Utah, US",2022-04-11 04:21:02,12718,106
"Unassigned, Utah, US",2022-04-11 04:21:02,3560,7
"Utah, Utah, US",2022-04-11 04:21:02,201585,788
"Wasatch, Utah, US",2022-04-11 04:21:02,10707,35
"Weber-Morgan, Utah, US",2022-04-11 04:21:02,73757,450
"Addison, Vermont, US",2022-04-11 04:21:02,5559,15
"Bennington, Vermont, US",2022-04-11 04:21:02,9468,68
"Caledonia, Vermont, US",2022-04-11 04:21:02,5684,24
"Chittenden, Vermont, US",2022-04-11 04:21:02,31382,166
"Essex, Vermont, US",2022-04-11 04:21:02,1279,3
"Franklin, Vermont, US",2022-04-11 04:21:02,9584,66
"Grand Isle, Vermont, US",2022-04-11 04:21:02,1034,5
"Lamoille, Vermont, US",2022-04-11 04:21:02,3858,17
"Orange, Vermont, US",2022-04-11 04:21:02,4879,14
"Orleans, Vermont, US",2022-04-11 04:21:02,6277,37
"Rutland, Vermont, US",2022-04-11 04:21:02,12524,72
"Unassigned, Vermont, US",2022-04-11 04:21:02,1041,1
"Washington, Vermont, US",2022-04-11 04:21:02,9957,47
"Windham, Vermont, US",2022-04-11 04:21:02,6673,35
"Windsor, Vermont, US",2022-04-11 04:21:02,8792,50
"Virgin Islands, US",2022-04-11 04:21:02,15764,111
"Accomack, Virginia, US",2022-04-11 04:21:02,6941,105
"Albemarle, Virginia, US",2022-04-11 04:21:02,17322,152
"Alexandria, Virginia, US",2022-04-11 04:21:02,30452,185
"Alleghany, Virginia, US",2022-04-11 04:21:02,3391,94
"Amelia, Virginia, US",2022-04-11 04:21:02,2616,61
"Amherst, Virginia, US",2022-04-11 04:21:02,7198,87
"Appomattox, Virginia, US",2022-04-11 04:21:02,3773,52
"Arlington, Virginia, US",2022-04-11 04:21:02,41940,321
"Augusta, Virginia, US",2022-04-11 04:21:02,18958,211
"Bath, Virginia, US",2022-04-11 04:21:02,893,20
"Bedford, Virginia, US",2022-04-11 04:21:02,16923,234
"Bland, Virginia, US",2022-04-11 04:21:02,1760,21
"Botetourt, Virginia, US",2022-04-11 04:21:02,7461,96
"Bristol, Virginia, US",2022-04-11 04:21:02,4389,78
"Brunswick, Virginia, US",2022-04-11 04:21:02,3213,47
"Buchanan, Virginia, US",2022-04-11 04:21:02,4872,115
"Buckingham, Virginia, US",2022-04-11 04:21:02,3892,57
"Buena Vista, Virginia, US",2022-04-11 04:21:02,2000,43
"Campbell, Virginia, US",2022-04-11 04:21:02,12093,210
"Caroline, Virginia, US",2022-04-11 04:21:02,6819,80
"Carroll, Virginia, US",2022-04-11 04:21:02,6656,145
"Charles City, Virginia, US",2022-04-11 04:21:02,1153,27
"Charlotte, Virginia, US",2022-04-11 04:21:02,2470,45
"Charlottesville, Virginia, US",2022-04-11 04:21:02,9180,79
"Chesapeake, Virginia, US",2022-04-11 04:21:02,49942,484
"Chesterfield, Virginia, US",2022-04-11 04:21:02,72748,752
"Clarke, Virginia, US",2022-04-11 04:21:02,2604,42
"Colonial Heights, Virginia, US",2022-04-11 04:21:02,4838,96
"Covington, Virginia, US",2022-04-11 04:21:02,1248,26
"Craig, Virginia, US",2022-04-11 04:21:02,1117,18
"Culpeper, Virginia, US",2022-04-11 04:21:02,11379,149
"Cumberland, Virginia, US",2022-04-11 04:21:02,1295,26
"Danville, Virginia, US",2022-04-11 04:21:02,11044,277
"Dickenson, Virginia, US",2022-04-11 04:21:02,3311,47
"Dinwiddie, Virginia, US",2022-04-11 04:21:02,5309,88
"Emporia, Virginia, US",2022-04-11 04:21:02,1162,54
"Essex, Virginia, US",2022-04-11 04:21:02,2257,32
"Fairfax, Virginia, US",2022-04-11 04:21:02,176962,1438
"Fairfax City, Virginia, US",2022-04-11 04:21:02,1975,42
"Falls Church, Virginia, US",2022-04-11 04:21:02,2008,16
"Fauquier, Virginia, US",2022-04-11 04:21:02,13026,141
"Floyd, Virginia, US",2022-04-11 04:21:02,2552,47
"Fluvanna, Virginia, US",2022-04-11 04:21:02,5071,43
"Franklin, Virginia, US",2022-04-11 04:21:02,10772,191
"Franklin City, Virginia, US",2022-04-11 04:21:02,2466,52
"Frederick, Virginia, US",2022-04-11 04:21:02,20544,244
"Fredericksburg, Virginia, US",2022-04-11 04:21:02,5289,41
"Galax, Virginia, US",2022-04-11 04:21:02,2553,77
"Giles, Virginia, US",2022-04-11 04:21:02,4052,48
"Gloucester, Virginia, US",2022-04-11 04:21:02,7311,102
"Goochland, Virginia, US",2022-04-11 04:21:02,3983,51
"Grayson, Virginia, US",2022-04-11 04:21:02,4040,79
"Greene, Virginia, US",2022-04-11 04:21:02,3979,61
"Greensville, Virginia, US",2022-04-11 04:21:02,3318,37
"Halifax, Virginia, US",2022-04-11 04:21:02,7027,155
"Hampton, Virginia, US",2022-04-11 04:21:02,27590,324
"Hanover, Virginia, US",2022-04-11 04:21:02,21702,279
"Harrisonburg, Virginia, US",2022-04-11 04:21:02,13242,157
"Henrico, Virginia, US",2022-04-11 04:21:02,64579,916
"Henry, Virginia, US",2022-04-11 04:21:02,11732,261
"Highland, Virginia, US",2022-04-11 04:21:02,365,7
"Hopewell, Virginia, US",2022-04-11 04:21:02,6104,118
"Isle of Wight, Virginia, US",2022-04-11 04:21:02,7273,111
"James City, Virginia, US",2022-04-11 04:21:02,14837,119
"King George, Virginia, US",2022-04-11 04:21:02,5003,38
"King William, Virginia, US",2022-04-11 04:21:02,3686,39
"King and Queen, Virginia, US",2022-04-11 04:21:02,1122,12
"Lancaster, Virginia, US",2022-04-11 04:21:02,1799,31
"Lee, Virginia, US",2022-04-11 04:21:02,6210,92
"Lexington, Virginia, US",2022-04-11 04:21:02,2827,40
"Loudoun, Virginia, US",2022-04-11 04:21:02,68196,376
"Louisa, Virginia, US",2022-04-11 04:21:02,6640,82
"Lunenburg, Virginia, US",2022-04-11 04:21:02,2370,36
"Lynchburg, Virginia, US",2022-04-11 04:21:02,20061,265
"Madison, Virginia, US",2022-04-11 04:21:02,2343,39
"Manassas, Virginia, US",2022-04-11 04:21:02,9102,70
"Manassas Park, Virginia, US",2022-04-11 04:21:02,3720,26
"Martinsville, Virginia, US",2022-04-11 04:21:02,3326,117
"Mathews, Virginia, US",2022-04-11 04:21:02,1430,28
"Mecklenburg, Virginia, US",2022-04-11 04:21:02,6070,117
"Middlesex, Virginia, US",2022-04-11 04:21:02,1822,46
"Montgomery, Virginia, US",2022-04-11 04:21:02,18625,149
"Nelson, Virginia, US",2022-04-11 04:21:02,2556,34
"New Kent, Virginia, US",2022-04-11 04:21:02,4616,32
"Newport News, Virginia, US",2022-04-11 04:21:02,36202,393
"Norfolk, Virginia, US",2022-04-11 04:21:02,42179,468
"Northampton, Virginia, US",2022-04-11 04:21:02,2147,63
"Northumberland, Virginia, US",2022-04-11 04:21:02,2165,46
"Norton, Virginia, US",2022-04-11 04:21:02,1303,22
"Nottoway, Virginia, US",2022-04-11 04:21:02,4120,88
"Orange, Virginia, US",2022-04-11 04:21:02,6788,84
"Page, Virginia, US",2022-04-11 04:21:02,5589,120
"Patrick, Virginia, US",2022-04-11 04:21:02,3627,93
"Petersburg, Virginia, US",2022-04-11 04:21:02,8283,137
"Pittsylvania, Virginia, US",2022-04-11 04:21:02,14021,195
"Poquoson, Virginia, US",2022-04-11 04:21:02,2342,30
"Portsmouth, Virginia, US",2022-04-11 04:21:02,20839,321
"Powhatan, Virginia, US",2022-04-11 04:21:02,5104,58
"Prince Edward, Virginia, US",2022-04-11 04:21:02,4913,69
"Prince George, Virginia, US",2022-04-11 04:21:02,8466,75
"Prince William, Virginia, US",2022-04-11 04:21:02,95039,731
"Pulaski, Virginia, US",2022-04-11 04:21:02,7225,135
"Radford, Virginia, US",2022-04-11 04:21:02,4910,49
"Rappahannock, Virginia, US",2022-04-11 04:21:02,998,10
"Richmond, Virginia, US",2022-04-11 04:21:02,2542,25
"Richmond City, Virginia, US",2022-04-11 04:21:02,44541,498
"Roanoke, Virginia, US",2022-04-11 04:21:02,21068,278
"Roanoke City, Virginia, US",2022-04-11 04:21:02,21226,365
"Rockbridge, Virginia, US",2022-04-11 04:21:02,3263,77
"Rockingham, Virginia, US",2022-04-11 04:21:02,14437,224
"Russell, Virginia, US",2022-04-11 04:21:02,6823,111
"Salem, Virginia, US",2022-04-11 04:21:02,5645,96
"Scott, Virginia, US",2022-04-11 04:21:02,5719,108
"Shenandoah, Virginia, US",2022-04-11 04:21:02,10789,221
"Smyth, Virginia, US",2022-04-11 04:21:02,8750,171
"Southampton, Virginia, US",2022-04-11 04:21:02,3336,89
"Spotsylvania, Virginia, US",2022-04-11 04:21:02,26823,293
"Stafford, Virginia, US",2022-04-11 04:21:02,30264,172
"Staunton, Virginia, US",2022-04-11 04:21:02,5648,110
"Suffolk, Virginia, US",2022-04-11 04:21:02,18688,297
"Surry, Virginia, US",2022-04-11 04:21:02,1087,19
"Sussex, Virginia, US",2022-04-11 04:21:02,2421,41
"Tazewell, Virginia, US",2022-04-11 04:21:02,10199,167
"Unassigned, Virginia, US",2020-12-21 13:27:30,0,0
"Virginia Beach, Virginia, US",2022-04-11 04:21:02,89405,810
"Warren, Virginia, US",2022-04-11 04:21:02,8529,151
"Washington, Virginia, US",2022-04-11 04:21:02,13719,214
"Waynesboro, Virginia, US",2022-04-11 04:21:02,5321,60
"Westmoreland, Virginia, US",2022-04-11 04:21:02,3252,50
"Williamsburg, Virginia, US",2022-04-11 04:21:02,1756,22
"Winchester, Virginia, US",2022-04-11 04:21:02,6310,77
"Wise, Virginia, US",2022-04-11 04:21:02,10243,194
"Wythe, Virginia, US",2022-04-11 04:21:02,7485,145
"York, Virginia, US",2022-04-11 04:21:02,9801,105
"Adams, Washington, US",2022-04-11 04:21:02,4915,38
"Asotin, Washington, US",2022-04-11 04:21:02,4526,65
"Benton, Washington, US",2022-04-11 04:21:02,52408,467
"Chelan, Washington, US",2022-04-11 04:21:02,20090,161
"Clallam, Washington, US",2022-04-11 04:21:02,11330,139
"Clark, Washington, US",2022-04-11 04:21:02,88485,794
"Columbia, Washington, US",2022-04-11 04:21:02,608,16
"Cowlitz, Washington, US",2022-04-11 04:21:02,22861,343
"Douglas, Washington, US",2022-04-11 04:21:02,11058,69
"Ferry, Washington, US",2022-04-11 04:21:02,1407,29
"Franklin, Washington, US",2022-04-11 04:21:02,32472,211
"Garfield, Washington, US",2022-04-11 04:21:02,386,7
"Grant, Washington, US",2022-04-11 04:21:02,25654,216
"Grays Harbor, Washington, US",2022-04-11 04:21:02,16172,195
"Island, Washington, US",2022-04-11 04:21:02,10021,75
"Jefferson, Washington, US",2022-04-11 04:21:02,2959,28
"King, Washington, US",2022-04-11 04:21:02,380075,2691
"Kitsap, Washington, US",2022-04-11 04:21:02,39373,334
"Kittitas, Washington, US",2022-04-11 04:21:02,8374,62
"Klickitat, Washington, US",2022-04-11 04:21:02,3499,45
"Lewis, Washington, US",2022-04-11 04:21:02,17509,247
"Lincoln, Washington, US",2022-04-11 04:21:02,2206,27
"Mason, Washington, US",2022-04-11 04:21:02,12310,140
"Okanogan, Washington, US",2022-04-11 04:21:02,8520,122
"Pacific, Washington, US",2022-04-11 04:21:02,3459,57
"Pend Oreille, Washington, US",2022-04-11 04:21:02,2494,36
"Pierce, Washington, US",2022-04-11 04:21:02,192507,1385
"San Juan, Washington, US",2022-04-11 04:21:02,1210,2
"Skagit, Washington, US",2022-04-11 04:21:02,22054,203
"Skamania, Washington, US",2022-04-11 04:21:02,1502,13
"Snohomish, Washington, US",2022-04-11 04:21:02,151259,1123
"Spokane, Washington, US",2022-04-11 04:21:02,123905,1359
"Stevens, Washington, US",2022-04-11 04:21:02,8110,143
"Thurston, Washington, US",2022-04-11 04:21:02,46826,413
"Unassigned, Washington, US",2022-04-11 04:21:02,3266,7
"Wahkiakum, Washington, US",2022-04-11 04:21:02,530,6
"Walla Walla, Washington, US",2022-04-11 04:21:02,15140,140
"Whatcom, Washington, US",2022-04-11 04:21:02,37429,292
"Whitman, Washington, US",2022-04-11 04:21:02,8690,90
"Yakima, Washington, US",2022-04-11 04:21:02,71460,776
"Barbour, West Virginia, US",2022-04-11 04:21:02,4788,73
"Berkeley, West Virginia, US",2022-04-11 04:21:02,35682,284
"Boone, West Virginia, US",2022-04-11 04:21:02,6562,75
"Braxton, West Virginia, US",2022-04-11 04:21:02,3901,42
"Brooke, West Virginia, US",2022-04-11 04:21:02,5008,104
"Cabell, West Virginia, US",2022-04-11 04:21:02,27416,369
"Calhoun, West Virginia, US",2022-04-11 04:21:02,1831,13
"Clay, West Virginia, US",2022-04-11 04:21:02,2340,40
"Doddridge, West Virginia, US",2022-04-11 04:21:02,2146,18
"Fayette, West Virginia, US",2022-04-11 04:21:02,13050,198
"Gilmer, West Virginia, US",2022-04-11 04:21:02,2091,19
"Grant, West Virginia, US",2022-04-11 04:21:02,3766,56
"Greenbrier, West Virginia, US",2022-04-11 04:21:02,9506,155
"Hampshire, West Virginia, US",2022-04-11 04:21:02,5822,71
"Hancock, West Virginia, US",2022-04-11 04:21:02,6698,142
"Hardy, West Virginia, US",2022-04-11 04:21:02,4177,49
"Harrison, West Virginia, US",2022-04-11 04:21:02,19820,248
"Jackson, West Virginia, US",2022-04-11 04:21:02,6877,131
"Jefferson, West Virginia, US",2022-04-11 04:21:02,14208,130
"Kanawha, West Virginia, US",2022-04-11 04:21:02,47108,707
"Lewis, West Virginia, US",2022-04-11 04:21:02,5314,85
"Lincoln, West Virginia, US",2022-04-11 04:21:02,5522,78
"Logan, West Virginia, US",2022-04-11 04:21:02,9576,182
"Marion, West Virginia, US",2022-04-11 04:21:02,14971,178
"Marshall, West Virginia, US",2022-04-11 04:21:02,8940,152
"Mason, West Virginia, US",2022-04-11 04:21:02,6641,92
"McDowell, West Virginia, US",2022-04-11 04:21:02,5607,72
"Mercer, West Virginia, US",2022-04-11 04:21:02,16971,263
"Mineral, West Virginia, US",2022-04-11 04:21:02,7847,156
"Mingo, West Virginia, US",2022-04-11 04:21:02,7941,119
"Monongalia, West Virginia, US",2022-04-11 04:21:02,24621,196
"Monroe, West Virginia, US",2022-04-11 04:21:02,4172,46
"Morgan, West Virginia, US",2022-04-11 04:21:02,4243,69
"Nicholas, West Virginia, US",2022-04-11 04:21:02,7300,95
"Ohio, West Virginia, US",2022-04-11 04:21:02,11042,165
"Pendleton, West Virginia, US",2022-04-11 04:21:02,1953,21
"Pleasants, West Virginia, US",2022-04-11 04:21:02,2066,36
"Pocahontas, West Virginia, US",2022-04-11 04:21:02,2011,28
"Preston, West Virginia, US",2022-04-11 04:21:02,9253,133
"Putnam, West Virginia, US",2022-04-11 04:21:02,16646,173
"Raleigh, West Virginia, US",2022-04-11 04:21:02,22686,338
